District Name,K-12,SchoolYearId
Lake Park CHSD 108,2560,2023
CCSD 180,460,2023
Hinsdale CCSD 181,3517,2023
CUSD 200,11355,2023
CUSD 201,1271,2023
Lisle CUSD 202,1451,2023
Naperville CUSD 203,15653,2023
Indian Prairie CUSD 204,25105,2023
Elmhurst SD 205,8011,2023
Edwards County CUSD 1,799,2023
Gallatin CUSD 7,667,2023
Hamilton Co CUSD 10,1078,2023
Hardin County CUSD 1,509,2023
Pope Co CUD 1,452,2023
Galatia CUSD 1,367,2023
Carrier Mills-Stonefort CUSD 2,424,2023
Harrisburg CUSD 3,1657,2023
Eldorado CUSD 4,985,2023
Southeastern IL College 533,<10,2023
Allendale CCSD 17,123,2023
Wabash CUSD 348,1334,2023
New Hope CCSD 6,194,2023
Kiddie Kollege of Fairfield,<10,2023
Geff CCSD 14,91,2023
Jasper CCSD 17,173,2023
Wayne City CUSD 100,464,2023
Fairfield PSD 112,552,2023
North Wayne CUSD 200,356,2023
Fairfield Comm H S Dist 225,449,2023
Grayville CUSD 1,255,2023
Norris City-Omaha-Enfield CUSD 3,664,2023
Carmi-White County CUSD 5,1224,2023
Rascal X-Press Inc,<10,2023
Benton CCSD 47,999,2023
Akin CCSD 91,93,2023
Christopher USD 99,658,2023
Benton Cons HSD 103,577,2023
Ewing Northern CCSD 115,215,2023
Frankfort CUSD 168,1431,2023
Thompsonville CUSD 174,285,2023
Zeigler-Royalton CUSD 188,463,2023
Sesser-Valier CUSD 196,575,2023
Goreville CUD 1,564,2023
New Simpson Hill SD 32,184,2023
Buncombe Cons SD 43,61,2023
Vienna SD 55,373,2023
Cypress SD 64,89,2023
Vienna HSD 133,322,2023
Massac UD 1,1789,2023
Joppa-Maple Grove UD 38,209,2023
Johnston City CUSD 1,1021,2023
Marion CUSD 2,3564,2023
Crab Orchard CUSD 3,458,2023
Herrin CUSD 4,2243,2023
Carterville CUSD 5,2218,2023
Coal City CUSD 1,1974,2023
Mazon-Verona-Kinsman ESD 2C,307,2023
Nettle Creek CCSD 24C,78,2023
Morris SD 54,1003,2023
Saratoga CCSD 60C,717,2023
Gardner CCSD 72C,138,2023
Gardner S Wilmington Twp HSD 73,147,2023
South Wilmington CCSD 74,83,2023
Braceville SD 75,118,2023
Morris CHSD 101,946,2023
Minooka CHSD 111,2930,2023
Minooka CCSD 201,4239,2023
Newark CHSD 18,171,2023
Newark CCSD 66,232,2023
Plano CUSD 88,2330,2023
Lisbon CCSD 90,116,2023
Yorkville CUSD 115,6755,2023
CUSD 308,16450,2023
Hancck/Fultn/Schuylr/McDonogh ROE,<10,2023
Astoria CUSD 1,249,2023
V I T CUSD 2,319,2023
CUSD 3 Fulton County,370,2023
Spoon River Valley CUSD 4,232,2023
Canton Union SD 66,2046,2023
Lewistown CUSD 97,580,2023
Illini West H S Dist 307,342,2023
Warsaw CUSD 316,403,2023
Carthage ESD 317,377,2023
Nauvoo-Colusa CUSD 325,184,2023
Dallas ESD 327,149,2023
Hamilton CCSD 328,550,2023
Southeastern CUSD 337,415,2023
La Harpe CSD 347,183,2023
West Prairie CUSD 103,549,2023
Bushnell Prairie City CUSD 170,588,2023
Macomb CUSD 185,1910,2023
Schuyler-Industry CUSD 5,845,2023
Ohio CCSD 17,72,2023
Malden CCSD 84,79,2023
Ladd CCSD 94,176,2023
Dalzell SD 98,58,2023
Spring Valley CCSD 99,552,2023
DePue USD 103,298,2023
Princeton ESD 115,947,2023
La Moille CUSD 303,169,2023
Bureau Valley CUSD 340,883,2023
Princeton HSD 500,473,2023
Hall HSD 502,403,2023
Ohio CHSD 505,29,2023
Colona SD 190,337,2023
Orion CUSD 223,968,2023
Galva CUSD 224,437,2023
AlWood CUSD 225,332,2023
Annawan CUSD 226,318,2023
Cambridge CUSD 227,420,2023
Geneseo CUSD 228,2395,2023
Kewanee CUSD 229,1768,2023
Wethersfield CUSD 230,490,2023
Bradford CUSD 1,148,2023
Stark County CUSD 100,643,2023
Cairo USD 1,272,2023
Egyptian CUSD 5,356,2023
DeSoto Cons SD 86,163,2023
Carbondale ESD 95,1428,2023
Giant City CCSD 130,210,2023
Unity Point CCSD 140,560,2023
Carbondale CHSD 165,997,2023
Trico CUSD 176,807,2023
Murphysboro CUSD 186,1846,2023
Elverado CUSD 196,359,2023
Tamaroa School Dist 5,89,2023
Pinckneyville SD 50,473,2023
Pinckneyville CHSD 101,411,2023
CCSD 204,185,2023
Du Quoin CUSD 300,1311,2023
Century CUSD 100,305,2023
Meridian CUSD 101,417,2023
Lick Creek CCSD 16,121,2023
Cobden SUD 17,443,2023
Anna CCSD 37,532,2023
County of Union Sch Dist No43,315,2023
Dongola USD 66,216,2023
Anna Jonesboro CHSD 81,497,2023
Shawnee CUSD 84,269,2023
SD U-46,33963,2023
Edu Kare Inc,<10,2023
Summit School,<10,2023
Batavia USD 101,5107,2023
Aurora West USD 129,10708,2023
Aurora East USD 131,11964,2023
CUSD 300,19797,2023
Central CUSD 301,4723,2023
Kaneland CUSD 302,3928,2023
St Charles CUSD 303,11513,2023
Geneva CUSD 304,5001,2023
Elgin Math and Science Academy Charter School,406,2023
Donovan CUSD 3,266,2023
Central CUSD 4,936,2023
Cissna Park CUSD 6,277,2023
Iroquois County CUSD 9,841,2023
Iroquois West CUSD 10,849,2023
Milford Area Public Schools District 124,475,2023
Crescent Iroquois CUSD 249,67,2023
Momence CUSD 1,935,2023
Herscher CUSD 2,1615,2023
Manteno CUSD 5,1787,2023
Grant Park CUSD 6,425,2023
Lasting Impressions Visions Inc,<10,2023
Bourbonnais SD 53,2150,2023
Bradley SD 61,1161,2023
Kankakee SD 111,4346,2023
St Anne CCSD 256,258,2023
St George CCSD 258,358,2023
Pembroke CCSD 259,146,2023
St Anne CHSD 302,186,2023
Bradley Bourbonnais CHSD 307,1921,2023
Henderson/Knox/Mercer/Warren ROE,<10,2023
West Central CUSD 235,691,2023
Knoxville CUSD 202,906,2023
Galesburg CUSD 205,3748,2023
R O W V A CUSD 208,565,2023
Williamsfield CUSD 210,260,2023
Abingdon-Avon CUSD 276,839,2023
Mercer County School District 404,1213,2023
Monmouth-Roseville CUSD 238,1515,2023
United CUSD 304,878,2023
Winthrop Harbor SD 1,564,2023
Beach Park CCSD 3,1982,2023
Zion ESD 6,2035,2023
Millburn CCSD 24,1085,2023
One Hope United-Northern Region,<10,2023
Emmons SD 33,287,2023
Antioch CCSD 34,2541,2023
Highland Pk Com Nur Sch and DC,<10,2023
Grass Lake SD 36,167,2023
Gavin SD 37,699,2023
Big Hollow SD 38,1671,2023
Lake Villa CCSD 41,2340,2023
Grayslake CCSD 46,3497,2023
Woodland CCSD 50,4538,2023
